license_num,status,license_type,issued,expires,business_name,dba_name,license_description,applicant,manager,day_phone,evening_phone,tot_capacity,fee_amt,capacity,end_time,unit_type,numberofunits,address,city,state,zip,neighborhood,police_dist,gpsx,gpsy
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,0,99,2:00 AM,Floor Show,1,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,0,0,2:00 AM,Cassette/CD Player,1,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,0,0,2:00 AM,Radio,1,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,0,0,2:00 AM,Jukebox,1,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,0,0,2:00 AM,"Television (under 27"") / Monitor",1,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,420,0,2:00 AM,Auto Amusement Device/Game,3,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132679,Active,Live Entertainment,9/12/14,12/31/22,15 LaGrange Street Corp.,Glass Slipper,1 FLOOR SHOW CONSISTS DANCE PERFORMANCE NUDE DANCING 2 CAPACITY FIRST IS 60 PEOPLE 3 THIRD 39 4 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED,Nicholas Romano,Nicholas Romano,N/A,N/A,99,1080,0,2:00 AM,Widescreen Television,6,20-22   Lagrange ST,Boston,MA,2116,Downtown/Charlestown/North End,A-1,774179.4692,2953398.996
CAL-132996,Active,Live Entertainment,9/12/14,12/31/22,"NICOMAR, INC.",Strega,1 VOCAL MUSIC IS NOT TO EXCEED 5 PERFORMERS 3 ALL DOORS WINDOWS MUST BE CLOSED 11 00P M REGARDLESS TYPE ENTERTAINMENT OFFERED,Nicola R Varano,Nicola R Varano,N/A,N/A,54,800,54,11:00 PM,Cassette/CD Player,1,379-381   Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776950.4777,2958349.618
CAL-132996,Active,Live Entertainment,9/12/14,12/31/22,"NICOMAR, INC.",Strega,1 VOCAL MUSIC IS NOT TO EXCEED 5 PERFORMERS 3 ALL DOORS WINDOWS MUST BE CLOSED 11 00P M REGARDLESS TYPE ENTERTAINMENT OFFERED,Nicola R Varano,Nicola R Varano,N/A,N/A,54,0,0,11:00 PM,Radio,1,379-381   Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776950.4777,2958349.618
CAL-132996,Active,Live Entertainment,9/12/14,12/31/22,"NICOMAR, INC.",Strega,1 VOCAL MUSIC IS NOT TO EXCEED 5 PERFORMERS 3 ALL DOORS WINDOWS MUST BE CLOSED 11 00P M REGARDLESS TYPE ENTERTAINMENT OFFERED,Nicola R Varano,Nicola R Varano,N/A,N/A,54,0,0,11:00 PM,"Television (under 27"") / Monitor",1,379-381   Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776950.4777,2958349.618
CAL-132996,Active,Live Entertainment,9/12/14,12/31/22,"NICOMAR, INC.",Strega,1 VOCAL MUSIC IS NOT TO EXCEED 5 PERFORMERS 3 ALL DOORS WINDOWS MUST BE CLOSED 11 00P M REGARDLESS TYPE ENTERTAINMENT OFFERED,Nicola R Varano,Nicola R Varano,N/A,N/A,54,1260,0,11:00 PM,Widescreen Television,7,379-381   Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776950.4777,2958349.618
CAL-132996,Active,Live Entertainment,9/12/14,12/31/22,"NICOMAR, INC.",Strega,1 VOCAL MUSIC IS NOT TO EXCEED 5 PERFORMERS 3 ALL DOORS WINDOWS MUST BE CLOSED 11 00P M REGARDLESS TYPE ENTERTAINMENT OFFERED,Nicola R Varano,Nicola R Varano,N/A,N/A,54,0,0,11:00 PM,Instrumental/Vocal,5,379-381   Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776950.4777,2958349.618
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,1000,320,1:00 AM,Instrumental/Vocal,4,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,0,1:00 AM,Disc Jockey,1,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,N/A,1:00 AM,Dancing by Patrons,1,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,N/A,1:00 AM,Cassette/CD Player,1,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,N/A,1:00 AM,Radio,1,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,N/A,1:00 AM,Jukebox,1,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-132689,Active,Night Club,9/12/14,12/31/22,"B. Stone, Inc.",Blarney Stone,1 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO FOUR 4 PERFORMERS 2 CAPACITY ESTABLISHMENT BE NO MORE THAN 240 PERSONS INDOORS AN ADDITIONAL 80 ALLOWED IN S OUTDOOR SEATING AREA 3 ENTERTAINMENT PERMITED,Noah Ruggles-Lehman,Noah Ruggles-Lehman,(617)436-8223,N/A,320,0,N/A,1:00 AM,Widescreen Television,12,1505-  Dorchester AVE,Dorchester,MA,2122,Dorchester,C-11,775039.9444,2934376.78
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,285,see below,Instrumental/Vocal,12,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,175,0,see below,Theatre,1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,N/A,see below,Cassette/CD Player,1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,N/A,see below,Jukebox,1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,N/A,see below,"Television (under 27"") / Monitor",1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,N/A,see below,Widescreen Television,1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,0,N/A,see below,DVD/VCR,1,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-133019,Active,Live Entertainment,9/12/14,12/31/22,Rock Hard Productions,Improv Asylum,1 ENTERTAINMENT MUST STOP 12 30 M ON SUNDAY THROUGH THURSDAY 2 FRIDAY SATURDAY 3 INSTRUMENTAL VOCAL MUSIC IS LIMITED TO SIX 6 INSTRUMENTS VOCALISTS 4 DISC JOCKEY KARAOKE DANCING PATRONS NOT ALLOWED PREMISES 5 FLOOR SHOW CONSIST STAGE PLAYS CABARET COMEDY ONLY LICENSEE KEEP WINDOWS DOORS SHUT WHILE LIVE ONGOING IN ORDER PREVENT EMANATION NOISE,Norman Laviolette,Norman Laviolette,N/A,N/A,285,400,0,see below,Floor Show,285,216-  Hanover ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776278.1281,2957612.066
CAL-132197,Active,Non-Live Entertainment,9/12/14,12/31/22,"L'Osteria, Inc.",L'Osteria,1 CAPACITY FIRST FLOOR IS 48 PERSONS 2 SECOND 30,Paolina Di Pietrantonio,Paolina Di Pietrantonio,N/A,N/A,78,0,78,11:00 PM,Cassette/CD Player,1,104-  Salem ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776259.6042,2958090.217
CAL-132197,Active,Non-Live Entertainment,9/12/14,12/31/22,"L'Osteria, Inc.",L'Osteria,1 CAPACITY FIRST FLOOR IS 48 PERSONS 2 SECOND 30,Paolina Di Pietrantonio,Paolina Di Pietrantonio,N/A,N/A,78,0,0,11:00 PM,Radio,1,104-  Salem ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776259.6042,2958090.217
CAL-132197,Active,Non-Live Entertainment,9/12/14,12/31/22,"L'Osteria, Inc.",L'Osteria,1 CAPACITY FIRST FLOOR IS 48 PERSONS 2 SECOND 30,Paolina Di Pietrantonio,Paolina Di Pietrantonio,N/A,N/A,78,0,0,11:00 PM,"Television (under 27"") / Monitor",1,104-  Salem ST,Boston,MA,2113,Downtown/Charlestown/North End,A-1,776259.6042,2958090.217
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,Cassette/CD Player,1,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,Radio,1,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,Jukebox,1,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,"Television (under 27"") / Monitor",2,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,Widescreen Television,19,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,N/A,2:00 AM,Trivia,1,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-132760,Active,Night Club,9/12/14,12/31/22,Old Colonial Corp.,Bell-in-Hand,1 INSTRUMENTAL VOCAL MUSIC MUST NOT EXCEED TEN 10 PERFORMERS 2 DANCING PATRONS IS ALLOWED 3 DOORS WINDOWS BE CLOSED WHENEVER LICENSEE FEATURING LIVE ENTERTAINMENT,Debra Kessler,Debra Kessler,(617)227-2098,N/A,496,0,0,N/A,Karaoke,1,45-55   Union ST,Boston,MA,2108,Downtown/Charlestown/North End,A-1,775878.0566,2957107.072
CAL-133472,Active,Non-Live Entertainment,9/12/14,12/31/22,"H and M Restaurant, Inc.",Sofia Italian Steakhouse,1 CAPACITY IS BROKEN DOWN AS FOLLOWS 180 PERSONS SEATED 29 STANDING,Debra Williams,Debra Williams,N/A,N/A,209,540,209,1:00 AM,Widescreen Television,3,1436-  VFW PW,West Roxbury,MA,2132,West Roxbury/Roslindale,E-5,744967.6787,2923910.872
CAL-133472,Active,Non-Live Entertainment,9/12/14,12/31/22,"H and M Restaurant, Inc.",Sofia Italian Steakhouse,1 CAPACITY IS BROKEN DOWN AS FOLLOWS 180 PERSONS SEATED 29 STANDING,Debra Williams,Debra Williams,N/A,N/A,209,0,N/A,1:00 AM,DVD/VCR,1,1436-  VFW PW,West Roxbury,MA,2132,West Roxbury/Roslindale,E-5,744967.6787,2923910.872
CAL-133472,Active,Non-Live Entertainment,9/12/14,12/31/22,"H and M Restaurant, Inc.",Sofia Italian Steakhouse,1 CAPACITY IS BROKEN DOWN AS FOLLOWS 180 PERSONS SEATED 29 STANDING,Debra Williams,Debra Williams,N/A,N/A,209,0,N/A,1:00 AM,Radio,1,1436-  VFW PW,West Roxbury,MA,2132,West Roxbury/Roslindale,E-5,744967.6787,2923910.872
CAL-133472,Active,Non-Live Entertainment,9/12/14,12/31/22,"H and M Restaurant, Inc.",Sofia Italian Steakhouse,1 CAPACITY IS BROKEN DOWN AS FOLLOWS 180 PERSONS SEATED 29 STANDING,Debra Williams,Debra Williams,N/A,N/A,209,0,N/A,1:00 AM,Cassette/CD Player,1,1436-  VFW PW,West Roxbury,MA,2132,West Roxbury/Roslindale,E-5,744967.6787,2923910.872
CAL-133369,Active,Night Club,9/12/14,12/31/23,"Metro Dining, Inc.",Draft Bar and Grill,1 FLOOR SHOW ESTABLISHMENT IS LIMITED TO COMEDIAN ONLY 2 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED 3 LICENSEE MONITOR ANY LINES ENSURE ORDERLY DO NOT OBSTRUCT PUBLIC WAY GENERATE NOISE LEVELS THAT DISTURB AREA S STAFF KEEP AN ACCURATE COUNT PERSONS ON PREMISES TIMES ESTBLISHMENT DOES OPERATE BEYOND ITS ALLOWED CAPACITY SHALL ALSO AISLES EXITS CLEARED 4 175 OVERALL INCLUDING PATIO 5 DISC JOCKEY MAY TAKE PLACE THURSDAYS FRIDAYS SATURDAYS UNTIL 12 30 M AS WELL RECOGNIZED HOLIDAYS DAY BEFORE SUCH,Derek S Brady,Derek S Brady,N/A,N/A,175,0,N/A,2:00 AM,Radio,1,32-34   Harvard AVE,Allston,MA,2134,Allston/Brighton,D-14,755541.015,2954558.928
CAL-133369,Active,Night Club,9/12/14,12/31/23,"Metro Dining, Inc.",Draft Bar and Grill,1 FLOOR SHOW ESTABLISHMENT IS LIMITED TO COMEDIAN ONLY 2 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED 3 LICENSEE MONITOR ANY LINES ENSURE ORDERLY DO NOT OBSTRUCT PUBLIC WAY GENERATE NOISE LEVELS THAT DISTURB AREA S STAFF KEEP AN ACCURATE COUNT PERSONS ON PREMISES TIMES ESTBLISHMENT DOES OPERATE BEYOND ITS ALLOWED CAPACITY SHALL ALSO AISLES EXITS CLEARED 4 175 OVERALL INCLUDING PATIO 5 DISC JOCKEY MAY TAKE PLACE THURSDAYS FRIDAYS SATURDAYS UNTIL 12 30 M AS WELL RECOGNIZED HOLIDAYS DAY BEFORE SUCH,Derek S Brady,Derek S Brady,N/A,N/A,175,0,N/A,2:00 AM,Jukebox,1,32-34   Harvard AVE,Allston,MA,2134,Allston/Brighton,D-14,755541.015,2954558.928
CAL-133369,Active,Night Club,9/12/14,12/31/23,"Metro Dining, Inc.",Draft Bar and Grill,1 FLOOR SHOW ESTABLISHMENT IS LIMITED TO COMEDIAN ONLY 2 ALL WINDOWS DOORS MUST BE CLOSED WHEN LIVE ENTERTAINMENT BEGINS OR NO LATER THAN 11 00 PM UNLESS OTHERWISE RESTRICTED 3 LICENSEE MONITOR ANY LINES ENSURE ORDERLY DO NOT OBSTRUCT PUBLIC WAY GENERATE NOISE LEVELS THAT DISTURB AREA S STAFF KEEP AN ACCURATE COUNT PERSONS ON PREMISES TIMES ESTBLISHMENT DOES OPERATE BEYOND ITS ALLOWED CAPACITY SHALL ALSO AISLES EXITS CLEARED 4 175 OVERALL INCLUDING PATIO 5 DISC JOCKEY MAY TAKE PLACE THURSDAYS FRIDAYS SATURDAYS UNTIL 12 30 M AS WELL RECOGNIZED HOLIDAYS DAY BEFORE SUCH,Derek S Brady,Derek S Brady,N/A,N/A,175,0,N/A,2:00 AM,Widescreen Television,11,32-34   Harvard AVE,Allston,MA,2134,Allston/Brighton,D-14,755541.015,2954558.928
